LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList,blk_id,label
917,81110,212051,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_-5542336029922582303 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.39.144', 'blk_-5542336029922582303', '67108864']",['blk_-5542336029922582303'],Normal
918,81110,212111,14543,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_165707910410871749 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_165707910410871749']",['blk_165707910410871749'],Normal
919,81110,212139,14759,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2957756905007569214 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_2957756905007569214']",['blk_2957756905007569214'],Normal
920,81110,212221,15037,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4884219613602801814 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_4884219613602801814']",['blk_4884219613602801814'],Normal
921,81110,212234,14745,INFO,dfs.DataNode$PacketResponder,Received block blk_6698851413708497072 of size 67108864 from /10.251.74.134,E3,Received block <*> of size <*> from <*>,"['blk_6698851413708497072', '67108864', '10.251.74.134']",['blk_6698851413708497072'],Normal
922,81110,212249,14727,INFO,dfs.DataNode$PacketResponder,Received block blk_6730979070070986233 of size 67108864 from /10.251.90.239,E3,Received block <*> of size <*> from <*>,"['blk_6730979070070986233', '67108864', '10.251.90.239']",['blk_6730979070070986233'],Normal
923,81110,212258,19,INFO,dfs.FSDataset,Deleting block blk_-468830939205980722 file /mnt/hadoop/dfs/data/current/subdir10/blk_-468830939205980722,E1,Deleting block <*> file <*>,"['blk_-468830939205980722', 'mnt/hadoop/dfs/data/current/subdir10/blk_-468830939205980722']","['blk_-468830939205980722', 'mnt/hadoop/dfs/data/current/subdir10/blk_-468830939205980722']",Normal
924,81110,212312,15013,INFO,dfs.DataNode$PacketResponder,Received block blk_-7056746602297676104 of size 67108864 from /10.251.39.209,E3,Received block <*> of size <*> from <*>,"['blk_-7056746602297676104', '67108864', '10.251.39.209']",['blk_-7056746602297676104'],Normal
925,81110,212329,14784,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8473858691873523269 src: /10.250.11.53:60609 dest: /10.250.11.53:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_8473858691873523269', '/10.250.11.53:60609', '/10.250.11.53']",['blk_8473858691873523269'],Normal
926,81110,212501,15023,INFO,dfs.DataNode$PacketResponder,Received block blk_6686361711974377273 of size 3554889 from /10.251.214.130,E3,Received block <*> of size <*> from <*>,"['blk_6686361711974377273', '3554889', '10.251.214.130']",['blk_6686361711974377273'],Normal
927,81110,212509,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.33:50010 is added to blk_-6442394521537090621 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.123.33', 'blk_-6442394521537090621', '67108864']",['blk_-6442394521537090621'],Anomaly
928,81110,212510,19,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.18.114:50010 to delete  blk_-5140072410813878235,E9,BLOCK* ask <*> 50010 to delete <*>,"['10.250.18.114', 'blk_-5140072410813878235']",['blk_-5140072410813878235'],Anomaly
929,81110,212556,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.84:50010 is added to blk_6039898256291822367 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.91.84', 'blk_6039898256291822367', '67108864']",['blk_6039898256291822367'],Normal
930,81110,212644,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand3/_temporary/_task_200811101024_0005_m_000720_0/part-00720. blk_-7988596544606686086,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/rand3/_temporary/_task_200811101024_0005_m_000720_0/part-00720. blk_-7988596544606686086']",['/user/root/rand3/_temporary/_task_200811101024_0005_m_000720_0/part-00720. blk_-7988596544606686086'],Unavailable
931,81110,212831,14962,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5729560286355779655 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_5729560286355779655']",['blk_5729560286355779655'],Normal
932,81110,212851,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.5:50010 is added to blk_-989798817617753264 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.126.5', 'blk_-989798817617753264', '67108864']",['blk_-989798817617753264'],Normal
933,81110,212942,15258,INFO,dfs.DataNode$PacketResponder,Received block blk_-2242088550278361724 of size 67108864 from /10.251.123.20,E3,Received block <*> of size <*> from <*>,"['blk_-2242088550278361724', '67108864', '10.251.123.20']",['blk_-2242088550278361724'],Normal
934,81110,213021,15065,INFO,dfs.DataNode$PacketResponder,Received block blk_5602895463700536678 of size 67108864 from /10.251.30.179,E3,Received block <*> of size <*> from <*>,"['blk_5602895463700536678', '67108864', '10.251.30.179']",['blk_5602895463700536678'],Normal
935,81110,213026,15051,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7580930377559819562 src: /10.251.110.68:54793 dest: /10.251.110.68:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_7580930377559819562', '/10.251.110.68:54793', '/10.251.110.68']",['blk_7580930377559819562'],Normal
936,81110,213221,15038,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_429279891070363457 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_429279891070363457']",['blk_429279891070363457'],Normal
937,81110,213334,15049,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-9132218772786220159 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_-9132218772786220159']",['blk_-9132218772786220159'],Normal
938,81110,213351,15202,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2901266958756042716 src: /10.251.110.160:35787 dest: /10.251.110.160:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_-2901266958756042716', '/10.251.110.160:35787', '/10.251.110.160']",['blk_-2901266958756042716'],Normal
939,81110,213423,14805,INFO,dfs.DataNode$PacketResponder,Received block blk_6323743466920239525 of size 67108864 from /10.250.15.67,E3,Received block <*> of size <*> from <*>,"['blk_6323743466920239525', '67108864', '10.250.15.67']",['blk_6323743466920239525'],Normal
940,81110,213434,15194,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7948158002985968470 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_-7948158002985968470']",['blk_-7948158002985968470'],Normal
941,81110,213448,15242,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8974021306351083168 src: /10.251.91.15:40699 dest: /10.251.91.15:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_-8974021306351083168', '/10.251.91.15:40699', '/10.251.91.15']",['blk_-8974021306351083168'],Normal
942,81110,213534,15015,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4917866339076366459 terminating,E2,PacketResponder <*> for block <*> terminating,"['1', 'blk_-4917866339076366459']",['blk_-4917866339076366459'],Normal
943,81110,213723,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.112:50010 is added to blk_8063831442998721547 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.214.112', 'blk_8063831442998721547', '67108864']",['blk_8063831442998721547'],Normal
944,81110,213816,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand3/_temporary/_task_200811101024_0005_m_001091_0/part-01091. blk_-4468645577339843974,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/rand3/_temporary/_task_200811101024_0005_m_001091_0/part-01091. blk_-4468645577339843974']",['/user/root/rand3/_temporary/_task_200811101024_0005_m_001091_0/part-01091. blk_-4468645577339843974'],Unavailable
945,81110,213828,15327,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9121519145462575118 src: /10.250.10.223:58281 dest: /10.250.10.223:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_9121519145462575118', '/10.250.10.223:58281', '/10.250.10.223']",['blk_9121519145462575118'],Normal
946,81110,213833,15315,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6773301007994789531 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_-6773301007994789531']",['blk_-6773301007994789531'],Normal
947,81110,213854,15334,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-878226404201600469 src: /10.250.7.96:40849 dest: /10.250.7.96:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_-878226404201600469', '/10.250.7.96:40849', '/10.250.7.96']",['blk_-878226404201600469'],Anomaly
948,81110,213959,15103,INFO,dfs.DataNode$PacketResponder,Received block blk_-6031720401337601269 of size 67108864 from /10.250.10.100,E3,Received block <*> of size <*> from <*>,"['blk_-6031720401337601269', '67108864', '10.250.10.100']",['blk_-6031720401337601269'],Normal
949,81110,214044,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.33:50010 is added to blk_-5159573936338473350 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.198.33', 'blk_-5159573936338473350', '67108864']",['blk_-5159573936338473350'],Normal
950,81110,214101,15116,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-703436021914343546 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_-703436021914343546']",['blk_-703436021914343546'],Normal
951,81110,214117,15141,INFO,dfs.DataNode$PacketResponder,Received block blk_-8641647081502666269 of size 67108864 from /10.250.10.100,E3,Received block <*> of size <*> from <*>,"['blk_-8641647081502666269', '67108864', '10.250.10.100']",['blk_-8641647081502666269'],Normal
952,81110,214226,15186,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3542047035353248258 src: /10.250.6.214:59051 dest: /10.250.6.214:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_3542047035353248258', '/10.250.6.214:59051', '/10.250.6.214']",['blk_3542047035353248258'],Normal
953,81110,214321,15339,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-736188013503336717 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_-736188013503336717']",['blk_-736188013503336717'],Normal
954,81110,214404,15111,INFO,dfs.DataNode$PacketResponder,Received block blk_1188202922232921994 of size 67108864 from /10.250.10.100,E3,Received block <*> of size <*> from <*>,"['blk_1188202922232921994', '67108864', '10.250.10.100']",['blk_1188202922232921994'],Normal
955,81110,214525,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.33:50010 is added to blk_-9049344623659872649 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.195.33', 'blk_-9049344623659872649', '67108864']",['blk_-9049344623659872649'],Normal
956,81110,214634,15356,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4575129504644372394 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_4575129504644372394']",['blk_4575129504644372394'],Normal
957,81110,214823,15099,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8574493302165689212 src: /10.251.194.245:34656 dest: /10.251.194.245:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_8574493302165689212', '/10.251.194.245:34656', '/10.251.194.245']",['blk_8574493302165689212'],Normal
958,81110,214907,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_5574898547439146021 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.107.19', 'blk_5574898547439146021', '67108864']",['blk_5574898547439146021'],Normal
959,81110,215003,15501,INFO,dfs.DataNode$PacketResponder,Received block blk_2474460483915499078 of size 67108864 from /10.251.195.52,E3,Received block <*> of size <*> from <*>,"['blk_2474460483915499078', '67108864', '10.251.195.52']",['blk_2474460483915499078'],Normal
960,81110,215057,15637,INFO,dfs.DataNode$PacketResponder,Received block blk_7851643274522055587 of size 67108864 from /10.251.214.112,E3,Received block <*> of size <*> from <*>,"['blk_7851643274522055587', '67108864', '10.251.214.112']",['blk_7851643274522055587'],Normal
961,81110,215111,15220,INFO,dfs.DataNode$PacketResponder,Received block blk_8097409435735325492 of size 67108864 from /10.251.111.209,E3,Received block <*> of size <*> from <*>,"['blk_8097409435735325492', '67108864', '10.251.111.209']",['blk_8097409435735325492'],Normal
962,81110,215117,15436,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-966013175018359901 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_-966013175018359901']",['blk_-966013175018359901'],Normal
963,81110,215253,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand3/_temporary/_task_200811101024_0005_m_001655_0/part-01655. blk_-6802153775367591521,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/rand3/_temporary/_task_200811101024_0005_m_001655_0/part-01655. blk_-6802153775367591521']",['/user/root/rand3/_temporary/_task_200811101024_0005_m_001655_0/part-01655. blk_-6802153775367591521'],Unavailable
964,81110,215310,15040,INFO,dfs.DataNode$PacketResponder,Received block blk_-3300851862683571086 of size 67108864 from /10.251.203.166,E3,Received block <*> of size <*> from <*>,"['blk_-3300851862683571086', '67108864', '10.251.203.166']",['blk_-3300851862683571086'],Normal
965,81110,215310,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_-2035996502664501008 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.105.189', 'blk_-2035996502664501008', '67108864']",['blk_-2035996502664501008'],Normal
966,81110,215357,15296,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8222237992861447018 src: /10.251.203.4:60086 dest: /10.251.203.4:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_8222237992861447018', '/10.251.203.4:60086', '/10.251.203.4']",['blk_8222237992861447018'],Normal
967,81110,215546,15564,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6556854018013706836 src: /10.251.202.134:48721 dest: /10.251.202.134:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_6556854018013706836', '/10.251.202.134:48721', '/10.251.202.134']",['blk_6556854018013706836'],Anomaly
968,81110,215546,15644,INFO,dfs.DataNode$PacketResponder,Received block blk_8302956190102508375 of size 67108864 from /10.251.109.236,E3,Received block <*> of size <*> from <*>,"['blk_8302956190102508375', '67108864', '10.251.109.236']",['blk_8302956190102508375'],Normal
969,81110,215654,15437,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2583370070230800221 src: /10.251.31.160:58714 dest: /10.251.31.160:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_-2583370070230800221', '/10.251.31.160:58714', '/10.251.31.160']",['blk_-2583370070230800221'],Normal
970,81110,215722,15450,INFO,dfs.DataNode$DataXceiver,Receiving block blk_392347292517057138 src: /10.251.31.160:58721 dest: /10.251.31.160:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_392347292517057138', '/10.251.31.160:58721', '/10.251.31.160']",['blk_392347292517057138'],Normal
971,81110,215726,15711,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1639683981444528748 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_1639683981444528748']",['blk_1639683981444528748'],Normal
972,81110,215726,15721,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5525607749827896334 src: /10.251.66.102:33326 dest: /10.251.66.102:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_5525607749827896334', '/10.251.66.102:33326', '/10.251.66.102']",['blk_5525607749827896334'],Normal
973,81110,215806,15819,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6809155287484296510 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_6809155287484296510']",['blk_6809155287484296510'],Normal
974,81110,215813,15758,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5908283405801966540 terminating,E2,PacketResponder <*> for block <*> terminating,"['2', 'blk_-5908283405801966540']",['blk_-5908283405801966540'],Normal
975,81110,215817,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand3/_temporary/_task_200811101024_0005_m_001824_0/part-01824. blk_-4654885003331291932,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/rand3/_temporary/_task_200811101024_0005_m_001824_0/part-01824. blk_-4654885003331291932']",['/user/root/rand3/_temporary/_task_200811101024_0005_m_001824_0/part-01824. blk_-4654885003331291932'],Unavailable
976,81110,220009,15450,INFO,dfs.DataNode$PacketResponder,Received block blk_-8923698979247229952 of size 67108864 from /10.251.90.239,E3,Received block <*> of size <*> from <*>,"['blk_-8923698979247229952', '67108864', '10.251.90.239']",['blk_-8923698979247229952'],Normal
977,81110,220042,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.84:50010 is added to blk_-2321016155994168744 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.91.84', 'blk_-2321016155994168744', '67108864']",['blk_-2321016155994168744'],Normal
978,81110,220148,15613,INFO,dfs.DataNode$PacketResponder,Received block blk_-2151458111813215098 of size 67108864 from /10.250.9.207,E3,Received block <*> of size <*> from <*>,"['blk_-2151458111813215098', '67108864', '10.250.9.207']",['blk_-2151458111813215098'],Normal
979,81110,220238,15679,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1733154814375651491 terminating,E2,PacketResponder <*> for block <*> terminating,"['0', 'blk_-1733154814375651491']",['blk_-1733154814375651491'],Normal
980,81110,220312,15681,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3187293586306086277 src: /10.251.35.1:50933 dest: /10.251.35.1:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_-3187293586306086277', '/10.251.35.1:50933', '/10.251.35.1']",['blk_-3187293586306086277'],Normal
981,81110,220314,15849,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7914996925059840931 src: /10.251.91.15:59714 dest: /10.251.91.15:50010,E10,Receiving block <*> src <*> <*> dest <*> 50010,"['blk_-7914996925059840931', '/10.251.91.15:59714', '/10.251.91.15']",['blk_-7914996925059840931'],Normal
982,81110,220350,15848,INFO,dfs.DataNode$PacketResponder,Received block blk_5379939266348893280 of size 67108864 from /10.251.66.63,E3,Received block <*> of size <*> from <*>,"['blk_5379939266348893280', '67108864', '10.251.66.63']",['blk_5379939266348893280'],Normal
983,81110,220626,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8981795097778421111 is added to invalidSet of 10.251.194.129:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_8981795097778421111', '10.251.194.129']",['blk_8981795097778421111'],Normal
984,81110,220630,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1979447750586388860 is added to invalidSet of 10.251.215.192:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_1979447750586388860', '10.251.215.192']",['blk_1979447750586388860'],Normal
985,81110,220636,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3332848207645320273 is added to invalidSet of 10.251.90.64:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_3332848207645320273', '10.251.90.64']",['blk_3332848207645320273'],Normal
986,81110,220636,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6881216037013929188 is added to invalidSet of 10.251.91.32:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_6881216037013929188', '10.251.91.32']",['blk_6881216037013929188'],Normal
987,81110,220637,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7541621664406141215 is added to invalidSet of 10.251.214.32:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_7541621664406141215', '10.251.214.32']",['blk_7541621664406141215'],Normal
988,81110,220645,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1680175975862749862 is added to invalidSet of 10.250.14.38:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_-1680175975862749862', '10.250.14.38']",['blk_-1680175975862749862'],Normal
989,81110,220646,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5176179471361959897 is added to invalidSet of 10.250.9.207:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_5176179471361959897', '10.250.9.207']",['blk_5176179471361959897'],Normal
990,81110,220648,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-4385347171136037814 is added to invalidSet of 10.251.67.113:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_-4385347171136037814', '10.251.67.113']",['blk_-4385347171136037814'],Normal
991,81110,220648,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8384329882986724706 is added to invalidSet of 10.251.123.195:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_8384329882986724706', '10.251.123.195']",['blk_8384329882986724706'],Normal
992,81110,220650,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6392434729242722288 is added to invalidSet of 10.251.30.134:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_6392434729242722288', '10.251.30.134']",['blk_6392434729242722288'],Normal
993,81110,220651,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1714886759174770356 is added to invalidSet of 10.251.31.5:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_1714886759174770356', '10.251.31.5']",['blk_1714886759174770356'],Normal
994,81110,220651,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7400944190976416273 is added to invalidSet of 10.251.127.243:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_7400944190976416273', '10.251.127.243']",['blk_7400944190976416273'],Normal
995,81110,220651,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8442157310069672329 is added to invalidSet of 10.251.39.64:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_8442157310069672329', '10.251.39.64']",['blk_8442157310069672329'],Normal
996,81110,220653,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5624558200776510955 is added to invalidSet of 10.251.107.242:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_-5624558200776510955', '10.251.107.242']",['blk_-5624558200776510955'],Normal
997,81110,220655,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1481009974400305784 is added to invalidSet of 10.251.39.242:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_1481009974400305784', '10.251.39.242']",['blk_1481009974400305784'],Normal
998,81110,220655,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_355286618997526877 is added to invalidSet of 10.250.7.32:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_355286618997526877', '10.250.7.32']",['blk_355286618997526877'],Normal
999,81110,220655,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7369651436133452001 is added to invalidSet of 10.251.127.191:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_-7369651436133452001', '10.251.127.191']",['blk_-7369651436133452001'],Normal
1000,81110,220656,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8353423262983821010 is added to invalidSet of 10.251.39.209:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_-8353423262983821010', '10.251.39.209']",['blk_-8353423262983821010'],Normal
1001,81110,220658,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7017399031777870797 is added to invalidSet of 10.250.5.161:50010,E4,BLOCK* NameSystem.delete <*> is added to invalidSet of <*> 50010,"['blk_7017399031777870797', '10.250.5.161']",['blk_7017399031777870797'],Normal
1002,81110,220708,19,INFO,dfs.FSDataset,Deleting block blk_-6891122177443047531 file /mnt/hadoop/dfs/data/current/subdir36/blk_-6891122177443047531,E1,Deleting block <*> file <*>,"['blk_-6891122177443047531', 'mnt/hadoop/dfs/data/current/subdir36/blk_-6891122177443047531']","['blk_-6891122177443047531', 'mnt/hadoop/dfs/data/current/subdir36/blk_-6891122177443047531']",Normal
1003,81110,220711,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000190_0/part-00190. blk_641646158310569454,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt3/_temporary/_task_200811101024_0007_m_000190_0/part-00190. blk_641646158310569454']",['/user/root/randtxt3/_temporary/_task_200811101024_0007_m_000190_0/part-00190. blk_641646158310569454'],Unavailable
1004,81110,220749,19,INFO,dfs.FSDataset,Deleting block blk_-9171930401624803515 file /mnt/hadoop/dfs/data/current/subdir56/blk_-9171930401624803515,E1,Deleting block <*> file <*>,"['blk_-9171930401624803515', 'mnt/hadoop/dfs/data/current/subdir56/blk_-9171930401624803515']","['blk_-9171930401624803515', 'mnt/hadoop/dfs/data/current/subdir56/blk_-9171930401624803515']",Normal
1005,81110,220801,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.84:50010 is added to blk_5938666289587069744 size 67108864,E13,BLOCK* NameSystem.addStoredBlock blockMap updated <*> 50010 is added to <*> size <*>,"['10.251.42.84', 'blk_5938666289587069744', '67108864']",['blk_5938666289587069744'],Normal
1006,81110,220804,19,INFO,dfs.FSDataset,Deleting block blk_-8294986551316947211 file /mnt/hadoop/dfs/data/current/subdir34/blk_-8294986551316947211,E1,Deleting block <*> file <*>,"['blk_-8294986551316947211', 'mnt/hadoop/dfs/data/current/subdir34/blk_-8294986551316947211']","['blk_-8294986551316947211', 'mnt/hadoop/dfs/data/current/subdir34/blk_-8294986551316947211']",Normal
1007,81110,220811,19,INFO,dfs.FSDataset,Deleting block blk_-5718504625725408070 file /mnt/hadoop/dfs/data/current/blk_-5718504625725408070,E1,Deleting block <*> file <*>,"['blk_-5718504625725408070', 'mnt/hadoop/dfs/data/current/blk_-5718504625725408070']","['blk_-5718504625725408070', 'mnt/hadoop/dfs/data/current/blk_-5718504625725408070']",Normal
1008,81110,220830,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000374_0/part-00374. blk_-1941312615450572331,E6,BLOCK* NameSystem.allocateBlock <*> <*>,"['', '/user/root/randtxt3/_temporary/_task_200811101024_0007_m_000374_0/part-00374. blk_-1941312615450572331']",['/user/root/randtxt3/_temporary/_task_200811101024_0007_m_000374_0/part-00374. blk_-1941312615450572331'],Unavailable
